final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'our site and to improve your experience, including personalizing content and to store your content preferences. If you would prefer, you may set your browser to refuse cookies or alert you when cookie']",http://ucla.edu/,https://www.ucla.edu/
True,com_didomi.io,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['we use cookies', 'cookies and other similar technologies']",http://ucm.es/,https://ucm.es/
False,,False,False,False,False,[],"['/by continuing/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'Our websites may use cookies']",http://uconn.edu/,https://uconn.edu/
True,cc_banner,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['This site uses cookies to improve your experience on our site. By using our site, you consent to cookies', 'consent to cookies']",http://ucr.edu/,https://www.ucr.edu/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi']","['By continuing', 'We use cookies', 'use of cookies']",http://ucsusa.org/,https://www.ucsusa.org/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi']","['We use cookies', 'cookies and other data collection technologies']",http://udacity.com/,https://www.udacity.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['Accept All', 'We use cookies', 'our website to improve your browsing experience. We and our partners store and access personal information on your device such as browsing data to gain insight into how the site is being used. You can', 'We and our partners store and access personal information on your device such as browsing data to gain insight into how the site is being used. You can change your cookie preferences at any time by cl', 'We use cookies on our website to improve your browsing experience. We and our partners store and access personal information on your device such as browsing data to gain insight into how the site is b', 'Store and/or access information on a device']",http://songkick.com/,https://www.songkick.com/
True,Evidon,True,True,True,False,[],"['/accept cookies/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'By clicking ""Accept Cookies"", you agree', 'We use cookies', 'use of cookies', 'our site and improve the delivery of ads to you. Visit our Cookie Policy to learn more. By clicking ""Accept Cookies"", you agree to our use of cookies']",http://sonnen.de/,https://sonnen.de/
True,Evidon,True,True,True,False,[],"['/accept cookies/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept Cookies', 'By clicking ""Accept Cookies"", you agree', 'We use cookies', 'use of cookies', 'our site and improve the delivery of ads to you. Visit our Cookie Policy to learn more. By clicking ""Accept Cookies"", you agree to our use of cookies']",http://sonnenbatterie.de/,https://sonnen.de/
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],"['this website. These cookies are essential, and will always remain active. Sony also uses Optional Cookies to improve site functionality, analyze usage, deliver advertisements and interact with third p']",http://sony.com/,https://www.sony.com/en/
True,Tealium,True,True,True,False,[],[],[],http://sony.jp/,https://www.sony.jp/
True,Onetrust,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],"['this website. These cookies are essential, and will always remain active. Sony also uses Optional Cookies to improve site functionality, analyze usage, deliver advertisements and interact with third p']",http://sony.net/,https://www.sony.net/
True,Onetrust,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['we use cookies', 'Our site uses cookies and other technologies to run this site, improve its operation and to deliver ads and other marketing materials to you.\xa0 To learn more about how we use cookies, please see our Pr', 'cookies and other technologies']",http://sonypictures.com/,https://www.sonypictures.com/
True,iubenda,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By clicking accept', 'We use cookies', 'our website and services, easy and meaningful. By clicking accept you are giving us your consent to do this. To better understand how cookies', 'consent to do this. To better understand how cookies']",http://iterable.com/,https://iterable.com/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['ACCEPT ALL', 'We use cookies', 'this site, you agree we can set and use cookies. For more details of these cookies', 'cookies and similar technologies']",http://itv.com/,https://www.itv.com/
True,iubenda,True,True,True,False,[],['/cookies (and|or) .* technologies/gi'],['cookies or similar technologies'],http://iubenda.com/,https://www.iubenda.com/en/
True,Onetrust,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://ivanti.com/,https://www.ivanti.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://ivoox.com/,https://www.ivoox.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'We use cookies', 'Our website is sweeter with cookies', 'our website and services. They help the site work properly and give you a personalized experience, like targeted ads based on your interests (if you want them). To manage your cookie preferences and l']",http://j.mp/,https://bitly.com/pages/landing/branded-short-domains-powered-by-bitly?bsd=j.mp
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://manhuascan.com/,https://manhuascan.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://manhuascan.io/,https://manhuascan.io/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://mapbox.com/,https://www.mapbox.com/
False,generic-cosmetic,False,False,False,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://mapbox.com/,https://www.mapbox.com/
True,com_didomi.io,True,True,True,False,[],"['/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['cookies or similar technologies', 'we and our partners use cookies', 'Store and/or access information on a device']",http://marca.com/,https://www.marca.com/
True,Cybotcookiebot,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['We use cookies', 'This website uses cookies', 'our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. You', 'consent to our cookies']",http://mariadb.org/,http://mariadb.org/
True,com_didomi.io,True,True,True,False,[],"['/cookies (and|or) .* technologies/gi', '/we and our partners.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['cookies or similar technologies', 'We and our partners use non-sensitive information like cookies', 'Store and/or access information on a device']",http://marieclaire.fr/,https://www.marieclaire.fr/
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://marinetraffic.com/,https://www.marinetraffic.com/en/ais/home/centerx:-12.0/centery:25.0/zoom:4
True,generic-cosmetic,True,True,True,False,[],[],[],http://retargetly.com/,https://retargetly.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking Subscribe, I agree']",http://reverb.com/,https://reverb.com/
False,com_didomi.io,False,False,False,False,[],[],[],http://reverso.net/,https://www.reverso.net/text-translation
True,hubspot,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website stores cookies'],http://revjet.com/,https://www.innervate.com/
False,,False,False,False,False,[],['/reject all/gi'],['Reject all'],http://revolut.com/,https://www.revolut.com/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking ""Get My Coupon"", you agree']",http://revolve.com/,https://www.revolve.com/
True,usercentrics-api,True,True,True,False,[],[],[],http://rewe.de/,https://www.rewe.de/
True,Onetrust,True,True,True,False,[],[],[],http://rezultati.com/,https://www.rezultati.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://rfi.fr/,https://www.rfi.fr/fr/
True,Onetrust,True,True,True,False,[],"['/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['We and our 778 partners store and/or access information on a device, such as unique IDs in cookies', 'store and/or access information on a device', 'Store and/or access information on a device']",http://rhs.org.uk/,https://www.rhs.org.uk/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.de/,https://www.pinterest.de/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.es/,https://www.pinterest.es/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.fr/,https://www.pinterest.fr/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.it/,https://www.pinterest.it/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.jp/,https://www.pinterest.jp/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://pinterest.ph/,https://www.pinterest.ph/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://pipedrive.com/,https://www.pipedrive.com/
True,com_didomi.io,True,True,True,False,[],"['/cookies (and|or) .* technologies/gi', '/store and\\/or access information.*on a device/gi']","['cookies or similar technologies', 'Store and/or access information on a device']",http://pisos.com/,https://www.pisos.com/
False,,False,False,False,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept all', 'by clicking “Agree']",http://piwik.pro/,https://piwik.pro/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['We use cookies', 'our website and products. You can modify our Cookie usage by accessing “Cookies']",http://pixieset.com/,https://pixieset.com/
